barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,baseModel,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
11.9004,0.0,0.0,0.0,23,23.3858,0,0.0,0.0,0.0,0.0,361,-1,0.0,361.0,25,24.5194,0,0.0,0.0,0.0,0.0,6.0,3.3,Part-time 4-Wheel Drive,292,SIDI & PFI; Hybrid,5,1900,0,Regular,Regular Gasoline,5,-1,26,26.0636,0,0.0,0.0,0.0,0.0,0,0,41939,0,0,Ford,Explorer HEV AWD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S10),30.0,0.0,36.8,0.0,Standard Sport Utility Vehicle 4WD,2020,-1000,Explorer,,,,,Hybrid,,,280V Li-Ion,FMX,,0.0,,Mon Aug 26 00:00:00 EDT 2019,Wed Jan 12 00:00:00 EST 2022,Y,0,0,0
11.9004,0.0,0.0,0.0,23,23.0094,0,0.0,0.0,0.0,0.0,353,-1,0.0,353.0,25,25.22,0,0.0,0.0,0.0,0.0,4.0,2.4,4-Wheel Drive,226,,5,1900,0,Regular,Regular Gasoline,5,-1,28,28.0,0,0.0,0.0,0.0,0.0,0,0,42048,0,0,Mitsubishi,Outlander Sport 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (AV-S6),29.467,0.0,40.7023,0.0,Small Sport Utility Vehicle 4WD,2020,-1000,Outlander,,,,,,,,,MTX,,0.0,,Tue Sep 10 00:00:00 EDT 2019,Wed Nov 27 00:00:00 EST 2019,N,0,0,0
7.43775,0.0,0.0,0.0,43,42.5113,0,0.0,0.0,0.0,0.0,224,-1,0.0,224.0,40,39.7753,0,0.0,0.0,0.0,0.0,4.0,2.5,Part-time 4-Wheel Drive,175,Hybrid,9,1200,0,Regular,Regular Gasoline,9,-1,37,36.8746,0,0.0,0.0,0.0,0.0,0,0,42258,0,0,Ford,Escape AWD HEV,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),59.7,0.0,54.1,0.0,Small Sport Utility Vehicle 4WD,2020,2500,Escape,,,,,Hybrid,,,216V Li-Ion,FMX,,0.0,,Tue Nov 05 00:00:00 EST 2019,Thu Jan 16 00:00:00 EST 2020,Y,0,0,0
11.44269231,0.0,0.0,0.0,24,23.9278,0,0.0,0.0,0.0,0.0,335,-1,0.0,335.0,26,26.2462,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,505,SIDI,5,1800,0,Regular,Regular Gasoline,5,-1,30,29.7719,0,0.0,0.0,0.0,0.0,0,0,42347,0,0,Mazda,CX-5 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),30.7707,0.0,42.5855,0.0,Small Sport Utility Vehicle 4WD,2020,-500,CX-5,,,,,,,,,TKX,,0.0,,Wed Nov 27 00:00:00 EST 2019,Fri Apr 17 00:00:00 EDT 2020,N,0,0,0
12.39625,0.0,0.0,0.0,22,21.7524,0,0.0,0.0,0.0,0.0,370,-1,0.0,370.0,24,23.8943,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,509,SIDI,5,2000,0,Regular,Regular Gasoline,5,-1,27,27.1633,0,0.0,0.0,0.0,0.0,0,0,42348,0,0,Mazda,CX-5 4WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),27.7,0.0,38.5,0.0,Small Sport Utility Vehicle 4WD,2020,-1500,CX-5,,,T,,,,,,TKX,,0.0,,Wed Nov 27 00:00:00 EST 2019,Fri Apr 17 00:00:00 EDT 2020,N,0,0,0
12.93521739,0.0,0.0,0.0,20,20.323,0,0.0,0.0,0.0,0.0,391,-1,0.0,391.0,23,22.6002,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,902,SIDI,5,2050,0,Regular,Regular Gasoline,5,-1,26,26.1865,0,0.0,0.0,0.0,0.0,0,0,42349,0,0,Mazda,CX-9 4WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),25.7146,0.0,36.9893,0.0,Small Sport Utility Vehicle 4WD,2020,-1750,CX-9,,,T,,,,,,TKX,,0.0,,Wed Nov 27 00:00:00 EST 2019,Fri Apr 17 00:00:00 EDT 2020,N,0,0,0
6.85937292,5.312678571,0.0,3.5,22,21.5,54,53.9968,0.0,62.0,0.462,209,-1,0.0,209.0,23,22.8,56,55.5922,60.0,0.0,0.47,6.0,3.0,Part-time 4-Wheel Drive,298,SIDI; PHEV,7,2050,0,Regular Gas and Electricity,Regular Gasoline,9,-1,25,24.6,58,57.6749,0.0,58.0,0.479,0,0,42377,0,0,Lincoln,Aviator PHEV AWD,N,True,0,0,460,0.0,20.34,0.0,21.46,Automatic (S10),27.4,76.6,34.6,0.0,Standard Sport Utility Vehicle 4WD,2020,0,Aviator,,,T,,Plug-in Hybrid,Electricity,21,74 kW PMSM,FMX,,0.0,,Fri Dec 06 00:00:00 EST 2019,Fri Mar 25 00:00:00 EDT 2022,Y,29,34,31
11.44269231,0.0,0.0,0.0,24,23.808,0,0.0,0.0,0.0,0.0,334,-1,0.0,334.0,26,26.4924,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,705,SIDI,5,1800,0,Regular,Regular Gasoline,5,-1,31,30.7269,0,0.0,0.0,0.0,0.0,0,0,42424,0,0,Mazda,CX-30 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),30.6,0.0,44.1,0.0,Small Sport Utility Vehicle 4WD,2020,-500,CX-30,,,,,,,,,TKX,,0.0,,Tue Jan 07 00:00:00 EST 2020,Wed Feb 05 00:00:00 EST 2020,N,0,0,0
11.01888889,0.0,0.0,0.0,25,24.7868,0,0.0,0.0,0.0,0.0,323,-1,0.0,323.0,27,27.4937,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,707,SIDI; With Cylinder Deactivation,6,1750,0,Regular,Regular Gasoline,6,-1,32,31.7289,0,0.0,0.0,0.0,0.0,0,0,42425,0,0,Mazda,CX-30 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),32.0,0.0,45.7,0.0,Small Sport Utility Vehicle 4WD,2020,-250,CX-30,,,,,,,,,TKX,,0.0,,Tue Jan 07 00:00:00 EST 2020,Wed Feb 05 00:00:00 EST 2020,N,0,0,0
11.44269231,0.0,0.0,0.0,24,23.808,0,0.0,0.0,0.0,0.0,334,-1,0.0,334.0,26,26.4924,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,705,SIDI,5,1800,0,Regular,Regular Gasoline,5,-1,31,30.7269,0,0.0,0.0,0.0,0.0,0,0,42857,0,0,Mazda,CX-30 4WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),30.6,0.0,44.1,0.0,Small Sport Utility Vehicle 4WD,2021,-500,CX-30,,,,,,,,,TKX,,0.0,,Tue Aug 04 00:00:00 EDT 2020,Fri Jun 11 00:00:00 EDT 2021,N,0,0,0
12.93521739,0.0,0.0,0.0,22,21.9296,0,0.0,0.0,0.0,0.0,388,-1,0.0,388.0,23,22.8165,0,0.0,0.0,0.0,0.0,4.0,2.0,4-Wheel Drive,515,SIDI,5,2050,0,Regular,Regular Gasoline,5,-1,24,24.0029,0,0.0,0.0,0.0,0.0,0,0,42907,0,0,Jeep,Wrangler 2dr 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 8-spd,27.9478,0.0,37.4997,0.0,Small Sport Utility Vehicle 4WD,2021,-1750,Wrangler,,,T,,,,,,CRX,,0.0,,Tue Aug 11 00:00:00 EDT 2020,Wed Nov 18 00:00:00 EST 2020,Y,0,0,0
11.44269231,0.0,0.0,0.0,24,23.9284,0,0.0,0.0,0.0,0.0,337,-1,0.0,337.0,26,26.2465,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,505,SIDI,5,1800,0,Regular,Regular Gasoline,5,-1,30,29.7716,0,0.0,0.0,0.0,0.0,0,0,43133,0,0,Mazda,CX-5 4WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),30.7716,0.0,42.5849,0.0,Small Sport Utility Vehicle 4WD,2021,-500,CX-5,,,,,,,,,TKX,,0.0,,Thu Sep 10 00:00:00 EDT 2020,Mon Oct 18 00:00:00 EDT 2021,N,0,0,0
12.39625,0.0,0.0,0.0,22,21.7524,0,0.0,0.0,0.0,0.0,370,-1,0.0,370.0,24,23.8943,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,509,SIDI,5,2000,0,Regular,Regular Gasoline,5,-1,27,27.1633,0,0.0,0.0,0.0,0.0,0,0,43134,0,0,Mazda,CX-5 4WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),27.7,0.0,38.5,0.0,Small Sport Utility Vehicle 4WD,2021,-1500,CX-5,,,T,,,,,,TKX,,0.0,,Thu Sep 10 00:00:00 EDT 2020,Fri Jun 11 00:00:00 EDT 2021,N,0,0,0
12.93521739,0.0,0.0,0.0,20,20.3145,0,0.0,0.0,0.0,0.0,391,-1,0.0,391.0,23,22.5837,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,902,SIDI,5,2050,0,Regular,Regular Gasoline,5,-1,26,26.1543,0,0.0,0.0,0.0,0.0,0,0,43135,0,0,Mazda,CX-9 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),25.703,0.0,36.9397,0.0,Small Sport Utility Vehicle 4WD,2021,-1750,CX-9,,,T,,,,,,TKX,,0.0,,Thu Sep 10 00:00:00 EDT 2020,Fri Jun 11 00:00:00 EDT 2021,N,0,0,0
11.44269231,0.0,0.0,0.0,24,24.0,0,0.0,0.0,0.0,0.0,341,-1,0.0,341.0,26,26.0,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,707,SIDI; With Cylinder Deactivation,5,1800,0,Regular,Regular Gasoline,5,-1,31,31.0,0,0.0,0.0,0.0,0.0,0,0,43163,0,0,Mazda,CX-30 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),32.0,0.0,45.7,0.0,Small Sport Utility Vehicle 4WD,2021,-500,CX-30,,,,,,,,,TKX,,0.0,,Wed Sep 16 00:00:00 EDT 2020,Fri Jun 11 00:00:00 EDT 2021,N,0,0,0
6.84143193,5.312678571,0.0,3.5,22,21.5376,54,54.0939,0.0,62.0,0.463,209,-1,0.0,209.0,23,22.8265,56,55.674,60.0,0.0,0.471,6.0,3.0,Part-time 4-Wheel Drive,14,SIDI; PHEV,7,2050,0,Regular Gas and Electricity,Regular Gasoline,9,-1,25,24.6279,58,57.7352,0.0,58.0,0.481,0,0,43214,0,0,Lincoln,Aviator PHEV AWD,N,True,0,0,460,0.0,20.44,0.0,21.59,Automatic (S10),27.4,76.7,34.6,0.0,Standard Sport Utility Vehicle 4WD,2021,0,Aviator,,,T,,Plug-in Hybrid,Electricity,21,74 kW PMSM,FMX,,0.0,,Thu Sep 24 00:00:00 EDT 2020,Fri Mar 25 00:00:00 EDT 2022,Y,29,34,31
12.93521739,0.0,0.0,0.0,20,20.0221,0,0.0,0.0,0.0,0.0,386,-1,0.0,386.0,23,22.8488,0,0.0,0.0,0.0,0.0,4.0,2.3,Part-time 4-Wheel Drive,8,SIDI,5,2050,0,Regular,Regular Gasoline,5,-1,27,27.0,0,0.0,0.0,0.0,0.0,0,0,43288,0,0,Ford,Explorer AWD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S10),25.3,0.0,39.2,0.0,Standard Sport Utility Vehicle 4WD,2021,-1750,Explorer,,,T,,,,,,FMX,,0.0,,Mon Oct 05 00:00:00 EDT 2020,Wed Jan 12 00:00:00 EST 2022,Y,0,0,0
11.9004,0.0,0.0,0.0,23,23.3858,0,0.0,0.0,0.0,0.0,361,-1,0.0,361.0,25,24.5194,0,0.0,0.0,0.0,0.0,6.0,3.3,Part-time 4-Wheel Drive,17,SIDI & PFI; Hybrid,5,1900,0,Regular,Regular Gasoline,5,-1,26,26.0636,0,0.0,0.0,0.0,0.0,0,0,43291,0,0,Ford,Explorer HEV AWD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S10),30.0,0.0,36.8,0.0,Standard Sport Utility Vehicle 4WD,2021,-1000,Explorer,,,,,Hybrid,,,280V Li-Ion,FMX,,0.0,,Mon Oct 05 00:00:00 EDT 2020,Wed Jan 12 00:00:00 EST 2022,Y,0,0,0
12.93521739,0.0,0.0,0.0,20,20.0221,0,0.0,0.0,0.0,0.0,386,-1,0.0,386.0,23,22.8488,0,0.0,0.0,0.0,0.0,4.0,2.3,Part-time 4-Wheel Drive,253,SIDI,5,2050,0,Regular,Regular Gasoline,5,-1,27,27.0,0,0.0,0.0,0.0,0.0,0,0,43292,0,0,Ford,Explorer AWD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 10-spd,25.3,0.0,39.2,0.0,Standard Sport Utility Vehicle 4WD,2021,-1750,Explorer,,,T,,,,,,FMX,,0.0,,Mon Oct 05 00:00:00 EDT 2020,Wed Jan 12 00:00:00 EST 2022,Y,0,0,0
11.44269231,0.0,0.0,0.0,23,23.4239,0,0.0,0.0,0.0,0.0,344,-1,0.0,344.0,26,25.5957,0,0.0,0.0,0.0,0.0,4.0,2.0,4-Wheel Drive,224,,5,1800,0,Regular,Regular Gasoline,5,-1,29,28.867,0,0.0,0.0,0.0,0.0,0,0,43477,0,0,Mitsubishi,Outlander Sport 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (AV-S6),30.0541,0.0,41.1598,0.0,Small Sport Utility Vehicle 4WD,2021,-500,Outlander,,,,,,,,,MTX,,0.0,,Tue Nov 10 00:00:00 EST 2020,Mon Apr 26 00:00:00 EDT 2021,N,0,0,0
11.9004,0.0,0.0,0.0,23,23.0094,0,0.0,0.0,0.0,0.0,353,-1,0.0,353.0,25,25.22,0,0.0,0.0,0.0,0.0,4.0,2.4,4-Wheel Drive,226,,5,1900,0,Regular,Regular Gasoline,5,-1,28,28.0,0,0.0,0.0,0.0,0.0,0,0,43478,0,0,Mitsubishi,Outlander Sport 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (AV-S6),29.467,0.0,40.7023,0.0,Small Sport Utility Vehicle 4WD,2021,-1000,Outlander,,,,,,,,,MTX,,0.0,,Tue Nov 10 00:00:00 EST 2020,Mon Apr 26 00:00:00 EDT 2021,N,0,0,0
12.93521739,0.0,0.0,0.0,21,21.1786,0,0.0,0.0,0.0,0.0,387,-1,0.0,387.0,23,23.0,0,0.0,0.0,0.0,0.0,4.0,2.0,Part-time 4-Wheel Drive,216,SIDI,5,2050,0,Regular,Regular Gasoline,5,-1,26,26.0,0,0.0,0.0,0.0,0.0,0,0,43544,0,0,Ford,Bronco Sport 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S8),26.9,0.0,39.5,0.0,Small Sport Utility Vehicle 4WD,2021,-1750,Bronco Sport,,,T,,,,,,FMX,,0.0,,Tue Nov 24 00:00:00 EST 2020,Thu Jun 24 00:00:00 EDT 2021,Y,0,0,0
11.9004,0.0,0.0,0.0,22,22.3233,0,0.0,0.0,0.0,0.0,353,-1,0.0,353.0,25,25.1741,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,708,SIDI,5,1900,0,Regular,Regular Gasoline,5,-1,30,29.8301,0,0.0,0.0,0.0,0.0,0,0,43578,0,0,Mazda,CX-30 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),28.5,0.0,42.6774,0.0,Small Sport Utility Vehicle 4WD,2021,-1000,CX-30,,,T,,,,,,TKX,,0.0,,Wed Dec 02 00:00:00 EST 2020,Fri Jun 11 00:00:00 EDT 2021,N,0,0,0
7.43775,0.0,0.0,0.0,43,42.5113,0,0.0,0.0,0.0,0.0,224,-1,0.0,224.0,40,39.7753,0,0.0,0.0,0.0,0.0,4.0,2.5,Part-time 4-Wheel Drive,114,Hybrid,8,1200,0,Regular,Regular Gasoline,8,-1,37,36.8746,0,0.0,0.0,0.0,0.0,0,0,43649,0,0,Ford,Escape AWD HEV,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),59.7,0.0,54.1,0.0,Small Sport Utility Vehicle 4WD,2021,2500,Escape,,,,,Hybrid,,,216V Li-Ion,FMX,,0.0,,Tue Jan 12 00:00:00 EST 2021,Mon Jul 26 00:00:00 EDT 2021,Y,0,0,0
11.9004,0.0,0.0,0.0,25,24.5536,0,0.0,0.0,0.0,0.0,347,-1,0.0,347.0,25,25.3444,0,0.0,0.0,0.0,0.0,4.0,1.5,4-Wheel Drive,231,SIDI,5,1900,0,Regular,Regular Gasoline,5,-1,26,26.383,0,0.0,0.0,0.0,0.0,0,0,43708,0,0,Mitsubishi,Eclipse Cross 4WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (AV-S8),31.6654,0.0,39.8092,0.0,Small Sport Utility Vehicle 4WD,2022,-1000,Eclipse Cross,,,T,,,,,,MTX,,0.0,,Tue Feb 02 00:00:00 EST 2021,Thu Sep 02 00:00:00 EDT 2021,N,0,0,0
11.44269231,0.0,0.0,0.0,25,25.0375,0,0.0,0.0,0.0,0.0,337,-1,0.0,337.0,26,26.1535,0,0.0,0.0,0.0,0.0,4.0,1.5,4-Wheel Drive,233,SIDI,5,1800,0,Regular,Regular Gasoline,5,-1,28,27.6604,0,0.0,0.0,0.0,0.0,0,0,43709,0,0,Mitsubishi,Eclipse Cross ES 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (AV-S8),32.3606,0.0,40.9189,0.0,Small Sport Utility Vehicle 4WD,2022,-500,Eclipse Cross,,,T,,,,,,MTX,,0.0,,Tue Feb 02 00:00:00 EST 2021,Thu Sep 02 00:00:00 EDT 2021,N,0,0,0
11.44269231,0.0,0.0,0.0,24,24.4886,0,0.0,0.0,0.0,0.0,342,-1,0.0,342.0,26,26.0,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,85,SIDI,5,1800,0,Regular,Regular Gasoline,5,-1,30,30.0,0,0.0,0.0,0.0,0.0,0,0,43756,0,0,Mitsubishi,Outlander 4WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (AV-S8),31.5722,0.0,44.1397,0.0,Small Sport Utility Vehicle 4WD,2022,-500,Outlander,,,,,,,,,NSX,,0.0,,Wed Mar 03 00:00:00 EST 2021,Thu Sep 02 00:00:00 EDT 2021,N,0,0,0
3.96060119,3.814230769,0.0,3.4,34,34.194,83,82.5024,0.0,41.0,0.59,117,-1,0.0,117.0,33,33.2893,78,77.5597,43.0,0.0,0.568,4.0,2.5,Part-time 4-Wheel Drive,101,PHEV,9,1450,0,Regular Gas and Electricity,Regular Gasoline,10,-1,32,32.2464,72,72.268,0.0,46.0,0.539,0,0,43774,0,0,Lincoln,Corsair AWD PHEV,N,True,0,0,430,0.0,30.38,0.0,25.96,Automatic (variable gear ratios),46.1,117.9,46.5,103.2,Small Sport Utility Vehicle 4WD,2021,2750,Corsair,,,,,Plug-in Hybrid,Electricity,28,36 and 50 kW DCPM,FMX,,0.0,,Thu Mar 11 00:00:00 EST 2021,Wed May 17 00:00:00 EDT 2023,Y,52,45,49
12.93521739,0.0,0.0,0.0,21,20.7463,0,0.0,0.0,0.0,0.0,384,-1,0.0,384.0,23,23.08,0,0.0,0.0,0.0,0.0,6.0,3.5,4-Wheel Drive,292,SIDI,5,2050,0,Regular,Regular Gasoline,5,-1,27,26.7589,0,0.0,0.0,0.0,0.0,0,0,43950,0,0,Nissan,Pathfinder 4WD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S9),26.3,0.0,39.8,0.0,Small Sport Utility Vehicle 4WD,2022,-1750,Pathfinder,,,,,,,,,NSX,,0.0,,Tue May 11 00:00:00 EDT 2021,Thu Sep 02 00:00:00 EDT 2021,Y,0,0,0
11.44269231,0.0,0.0,0.0,23,23.4239,0,0.0,0.0,0.0,0.0,344,-1,0.0,344.0,26,25.5957,0,0.0,0.0,0.0,0.0,4.0,2.0,4-Wheel Drive,224,,5,1800,0,Regular,Regular Gasoline,5,-1,29,28.867,0,0.0,0.0,0.0,0.0,0,0,44320,0,0,Mitsubishi,Outlander Sport 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (AV-S6),30.0541,0.0,41.1598,0.0,Small Sport Utility Vehicle 4WD,2022,-500,Outlander,,,,,,,,,MTX,,0.0,,Tue Aug 03 00:00:00 EDT 2021,Thu Oct 13 00:00:00 EDT 2022,N,0,0,0
11.9004,0.0,0.0,0.0,23,23.0094,0,0.0,0.0,0.0,0.0,353,-1,0.0,353.0,25,25.22,0,0.0,0.0,0.0,0.0,4.0,2.4,4-Wheel Drive,226,,5,1900,0,Regular,Regular Gasoline,5,-1,28,28.0,0,0.0,0.0,0.0,0.0,0,0,44321,0,0,Mitsubishi,Outlander Sport 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (AV-S6),29.467,0.0,40.7023,0.0,Small Sport Utility Vehicle 4WD,2022,-1000,Outlander,,,,,,,,,MTX,,0.0,,Tue Aug 03 00:00:00 EDT 2021,Thu Oct 13 00:00:00 EDT 2022,N,0,0,0
6.84143193,5.312678571,0.0,3.5,22,21.5376,54,54.0939,0.0,62.0,0.463,209,-1,0.0,209.0,23,22.8265,56,55.6738,60.0,0.0,0.471,6.0,3.0,Part-time 4-Wheel Drive,99,SIDI; PHEV,7,2050,0,Regular Gas and Electricity,Regular Gasoline,8,-1,25,24.6279,58,57.7348,0.0,58.0,0.481,0,0,44497,0,0,Lincoln,Aviator PHEV AWD,N,True,0,0,460,0.0,20.44,0.0,21.59,Automatic (S10),27.4,76.7,34.6,82.5,Standard Sport Utility Vehicle 4WD,2022,0,Aviator,,,T,,Plug-in Hybrid,Electricity,21,74 kW DCPM,FMX,,0.0,,Tue Sep 14 00:00:00 EDT 2021,Wed May 17 00:00:00 EDT 2023,Y,29,34,31
7.43775,0.0,0.0,0.0,43,42.5113,0,0.0,0.0,0.0,0.0,224,-1,0.0,224.0,40,39.7753,0,0.0,0.0,0.0,0.0,4.0,2.5,Part-time 4-Wheel Drive,1,Hybrid,8,1200,0,Regular,Regular Gasoline,8,-1,37,36.8746,0,0.0,0.0,0.0,0.0,0,0,44813,0,0,Ford,Escape AWD HEV,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),59.7,0.0,54.1,0.0,Small Sport Utility Vehicle 4WD,2022,2500,Escape,,,,,Hybrid,,,216V Li-Ion,FMX,,0.0,,Thu Nov 04 00:00:00 EDT 2021,Wed Jan 12 00:00:00 EST 2022,Y,0,0,0
12.93521739,0.0,0.0,0.0,21,21.1786,0,0.0,0.0,0.0,0.0,387,-1,0.0,387.0,23,23.0,0,0.0,0.0,0.0,0.0,4.0,2.0,Part-time 4-Wheel Drive,83,SIDI,5,2050,0,Regular,Regular Gasoline,5,-1,26,26.0,0,0.0,0.0,0.0,0.0,0,0,44817,0,0,Ford,Bronco Sport 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S8),26.9,0.0,39.5,0.0,Small Sport Utility Vehicle 4WD,2022,-1750,Bronco Sport,,,T,,,,,,FMX,,0.0,,Thu Nov 04 00:00:00 EDT 2021,Wed Jan 12 00:00:00 EST 2022,Y,0,0,0
11.9004,0.0,0.0,0.0,23,23.3858,0,0.0,0.0,0.0,0.0,361,-1,0.0,361.0,25,24.5194,0,0.0,0.0,0.0,0.0,6.0,3.3,Part-time 4-Wheel Drive,94,SIDI & PFI; Hybrid,5,1900,0,Regular,Regular Gasoline,5,-1,26,26.0636,0,0.0,0.0,0.0,0.0,0,0,44824,0,0,Ford,Explorer HEV AWD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S10),30.0,0.0,36.8,0.0,Standard Sport Utility Vehicle 4WD,2022,-1000,Explorer,,,,,Hybrid,,,280V Li-Ion,FMX,,0.0,,Thu Nov 04 00:00:00 EDT 2021,Wed Jan 12 00:00:00 EST 2022,Y,0,0,0
12.93521739,0.0,0.0,0.0,22,21.9296,0,0.0,0.0,0.0,0.0,388,-1,0.0,388.0,23,22.8165,0,0.0,0.0,0.0,0.0,4.0,2.0,4-Wheel Drive,562,SIDI,5,2050,0,Regular,Regular Gasoline,5,-1,24,24.0029,0,0.0,0.0,0.0,0.0,0,0,44907,0,0,Jeep,Wrangler 2dr 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 8-spd,27.9478,0.0,37.4997,0.0,Small Sport Utility Vehicle 4WD,2022,-1750,Wrangler,,,T,,,,,,CRX,,0.0,,Thu Dec 02 00:00:00 EST 2021,Thu Oct 13 00:00:00 EDT 2022,Y,0,0,0
3.96060119,3.814230769,0.0,3.5,34,34.194,83,82.6361,0.0,41.0,0.59,117,-1,0.0,117.0,33,33.2892,78,77.6188,43.0,0.0,0.568,4.0,2.5,Part-time 4-Wheel Drive,42,PHEV,9,1450,0,Regular Gas and Electricity,Regular Gasoline,10,-1,32,32.2464,72,72.2567,0.0,46.0,0.539,0,0,44934,0,0,Lincoln,Corsair AWD PHEV,N,True,0,0,430,0.0,30.38,0.0,25.96,Automatic (variable gear ratios),46.1,118.1,46.5,103.2,Small Sport Utility Vehicle 4WD,2022,2750,Corsair,,,,,Plug-in Hybrid,Electricity,28,50 and 96 kW DCPM,FMX,,0.0,,Thu Dec 02 00:00:00 EST 2021,Wed May 17 00:00:00 EDT 2023,Y,52,45,49
12.93521739,0.0,0.0,0.0,20,20.3111,0,0.0,0.0,0.0,0.0,392,-1,0.0,392.0,23,22.5768,0,0.0,0.0,0.0,0.0,4.0,2.5,4-Wheel Drive,902,SIDI,5,2050,0,Regular,Regular Gasoline,5,-1,26,26.1409,0,0.0,0.0,0.0,0.0,0,0,44956,0,0,Mazda,CX-9 4WD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),25.6982,0.0,36.919,0.0,Small Sport Utility Vehicle 4WD,2022,-1750,CX-9,,,T,,,,,,TKX,,0.0,,Thu Dec 16 00:00:00 EST 2021,Tue May 10 00:00:00 EDT 2022,N,0,0,0
12.93521739,0.0,0.0,0.0,20,20.3848,0,0.0,0.0,0.0,0.0,387,-1,0.0,387.0,23,22.9842,0,0.0,0.0,0.0,0.0,4.0,2.3,Part-time 4-Wheel Drive,17,SIDI; Stop-Start,5,2050,0,Regular,Regular Gasoline,5,-1,27,27.2277,0,0.0,0.0,0.0,0.0,0,0,44974,0,0,Ford,Explorer AWD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic 10-spd,25.8,0.0,38.6,0.0,Standard Sport Utility Vehicle 4WD,2022,-1750,Explorer,,,T,,,,,,FMX,,0.0,,Thu Dec 16 00:00:00 EST 2021,Wed Jan 12 00:00:00 EST 2022,Y,0,0,0
